episode,standard_reward,modql_reward,mean_q1_q2_spread
96,15.666296391818289,7.047783518527635,0.1409556703705527
97,47.40791195650587,16.858572615007073,0.6759639117396576
98,34.228038779145095,8.63409987221678,0.1622567772697705
99,69.76473638244774,7.024242316139259,0.14048484632278518
100,52.107010408462735,5.1101203268857525,0.12775300817214383
101,34.228038779145095,10.141641119746694,0.5121076601248422
102,34.228038779145095,9.559182001382863,0.2042770113791761
103,22.62175249562228,2.382642239105717,0.05956605597764293
104,30.749454954685266,16.904979775742877,0.28174966292904796
105,34.228038779145095,8.90485561733856,0.3954642557079273
106,13.013040406809612,3.229350153051997,0.1527657226279061
107,34.228038779145095,9.559182001382863,0.1184166718368278
108,14.292580847494015,3.3247965894920166,0.11503172235570994
109,53.386550849147135,13.723312602864814,0.046127363052920214
110,34.228038779145095,10.757383616302745,0.47573799162912245
111,34.228038779145095,8.325739162494752,0.5440127121467069
112,34.228038779145095,7.898778179802714,1.056497546358219
113,49.803543262751994,12.592767250788246,0.5484236444804906
114,49.803543262751994,3.5949060772652204,0.08987265193163052
115,17.08822427197352,13.910567030316802,0.3858678918070739
116,62.80219159852609,6.848413335990779,0.1369682667198156
117,52.107010408462735,4.888798290993636,0.18263610745463496
118,20.806171718534443,2.5148173574507613,0.06287043393626902
119,47.40050247318693,3.9600201101307055,0.12356781690784553
120,73.58150607548893,7.6447074789531,0.15289414957906197
121,30.09634750659774,7.993145493069891,0.15986290986139784
122,57.26079436457254,17.22421310811297,0.15949249762689185
123,13.013040406809612,12.383757136080654,0.23748112955335277
124,61.88542948092525,18.674087797722947,0.1259395945167064
125,18.999088782769817,13.85264020176121,0.09851257146907463
126,79.65628760609664,6.80623870685117,0.13612477413702342
127,53.03478921032006,10.135172859235356,0.2627815678459687
128,34.228038779145095,9.068967539773485,0.6284855717892617
129,52.107010408462735,4.080929396081761,0.10735333001411536
130,11.571932550388198,12.770551200844542,0.32025012424778093
131,37.05534926621289,3.8568271031186168,0.09642067757796544
132,17.111661570606547,11.993856068819081,0.19989760114698474
133,24.735805415108512,6.551226288565566,0.13102452577131132
134,69.76473638244774,20.405305084362173,0.2688237397697648
135,34.228038779145095,8.80149568606588,0.7392112085626268
136,22.62175249562228,10.13019542669915,0.2974890499226244
137,47.40791195650587,4.016437633786549,0.09863798621767533
138,34.228038779145095,8.942460581938809,0.8529607712459475
139,74.27010254817992,14.586846065931681,0.2917369213186336
140,21.569234382597944,14.108819310260813,0.2821763862052163
141,18.999088782769817,3.654277359948904,0.08340728768054641
142,52.107010408462735,3.9710534204017005,0.2377411551585377
143,52.107010408462735,12.345760749284699,0.11567637937820092
144,24.857491469465593,5.97139880981913,0.21342064396613186
145,47.40791195650587,5.807184234997189,0.2583048700513508
146,75.34718655403407,7.1022325371061665,0.14204465074212336
147,21.794556424299728,19.836739081084747,0.5538620394008602
148,10.299801593022735,3.9303706455698464,0.12946031455495838
149,53.386550849147135,5.4677986290648235,0.12996719328474934
150,34.228038779145095,10.105420972890455,1.0716314167561007
151,13.586469904551738,6.520867261072883,0.1630216815268221
152,69.33708733939301,5.96301234664618,0.13595549712567795
153,17.08822427197352,13.410784198365244,0.34146507802934056
154,53.386550849147135,15.878996063250495,0.0867560261133717
155,18.999088782769817,13.370397261908934,0.19294771435518507
156,53.386550849147135,6.953473108058322,0.15209480649465787
157,49.803543262751994,13.903228891797296,0.40917384206565405
158,42.296889861683596,17.35394904659065,0.347078980931813
159,34.228038779145095,9.250821291660836,1.182975029592277
160,28.447018023304317,6.9148405952061065,0.09899829241795453
161,47.40050247318693,6.2979879986366445,0.2604429830716945
162,29.44517086628146,8.057654385194844,0.16115308770389689
163,34.228038779145095,9.82471483475461,0.907078920771113
164,52.107010408462735,13.741886289143137,0.16786335424327736
165,47.40050247318693,4.520969208680921,0.07336913722748946
166,34.228038779145095,7.986542381800521,0.4808350207322558
167,63.82357758077673,2.545358238872468,0.0636339559718117
168,63.384822974835295,3.0663196489705378,0.05948222677767713
169,34.228038779145095,9.559182001382863,1.038124243295874
170,77.68257977276113,5.9675643199607284,0.0906135076610454
171,10.299801593022735,3.7798016319049577,0.03435320263393887
172,34.228038779145095,9.908116488699896,0.7814775799622975
173,52.107010408462735,13.649563543654438,0.08951266147571957
174,60.360693115495536,10.147158664240303,0.29214831642694594
175,52.107010408462735,4.198784217739377,0.06936657397248144
176,36.58926041418909,7.023462050971181,0.1756172408131695
177,66.67829763391845,16.286585652858072,0.281727028666558
178,34.228038779145095,9.4127106642649,0.884771236522786
179,34.228038779145095,8.873935979778357,0.9238580589785723
180,34.228038779145095,9.607870534496868,0.7229006573986565
181,59.14672181634969,5.568537874790442,0.06646688261075881
182,49.803543262751994,14.919221944571387,0.339041264307595
183,34.228038779145095,9.127477007772026,0.7834329004082301
184,69.76473638244774,8.997023079126823,0.17994046158253646
185,34.228038779145095,10.141641119746694,0.5491941804613241
186,34.228038779145095,8.557009694786274,0.5466264678713664
187,34.228038779145095,9.36151487976618,0.4138242439172011
188,62.876728449341385,9.41143298689655,0.07860636401794344
189,34.228038779145095,8.070025403213071,0.04560955447236603
190,34.228038779145095,9.4127106642649,0.2891826639085817
191,52.107010408462735,5.240355275114062,0.10686398127808291
192,18.999088782769817,5.524258137874069,0.08740903843171821
193,49.803543262751994,13.610091442416271,0.12282953551205181
194,75.34718655403407,5.4411152067751685,0.13812844472056982
195,52.107010408462735,14.292007438585934,0.111430464675263
196,32.63161882135591,13.787538179290596,0.27575076358581196
197,10.299801593022735,14.387905048833474,0.33264371744903404
198,34.228038779145095,10.141641119746694,0.4453348650736615
199,34.228038779145095,9.908116488699896,0.2836168606224039
200,77.43508997859034,7.851423268788435,0.2148172634659395
201,52.107010408462735,13.426789294020416,0.234952770602847
202,34.228038779145095,9.127477007772026,0.32273743047350933
203,49.803543262751994,4.254759432271678,0.09814495348294303
204,57.18014996920713,4.219701154061429,0.1129795645883831
205,70.41251418005317,14.83526685455006,0.2967053370910012
206,73.58150607548893,3.2512368454557947,0.08128092113639487
207,49.803543262751994,13.24387020667471,0.022603748975442463
208,66.11771079428199,2.7985853572842663,0.06996463393210665
209,12.825324586771885,13.762567149650705,0.2752513429930141
210,34.228038779145095,10.757383616302745,0.5209366041925758
211,77.53275992963403,16.194297811446358,0.32388595622892713
212,51.075674220117456,13.690498639615615,0.47163997154242354
213,65.20043298492774,12.585930629748121,0.4518418183653763
214,52.107010408462735,12.390077689969948,0.25111144360567106
215,52.107010408462735,12.00698979075584,0.4171984829585322
216,42.296889861683596,2.7641914924760655,0.07852937524751046
217,59.73065192314049,9.219079517042422,0.2804587041731754
218,34.228038779145095,7.986542381800521,0.5110613700152706
219,66.55619050716554,5.797706991558624,0.07458667570681546
220,42.296889861683596,9.133656617864228,0.18267313235728458
221,52.107010408462735,6.724653247443669,0.16140424050842822
222,52.107010408462735,14.997396723280417,0.6074329772369244
223,34.228038779145095,9.30762458029384,0.5543399569388452
224,75.80956056940752,2.9696182061346095,0.10123847074972664
225,34.228038779145095,8.106640763481732,0.029038760857008405
226,34.228038779145095,9.507788549762527,0.4488265468264494
227,52.107010408462735,14.853059354774373,0.17321787653833257
228,67.15799387809021,10.55518702657364,0.2604428954548897
229,34.228038779145095,8.776420199780793,0.4270013127234673
230,34.228038779145095,8.271776038293398,0.47646876049491027
231,34.228038779145095,9.007378626090814,0.42703973477480694
232,69.76473638244774,6.509410367666109,0.1301882073533222
233,11.571932550388198,3.7510245262819355,0.21269487234990342
234,52.107010408462735,12.507980233715376,0.6523500683075955
235,66.55619050716554,12.898477589126879,0.20949424374296624
236,34.228038779145095,8.271776038293398,0.026134884771307654
237,75.96117366928414,16.025941815888828,0.3707225693370556
238,52.107010408462735,14.28178964356628,0.3739569305822053
239,34.228038779145095,9.607870534496868,0.48712350546161787
240,34.228038779145095,9.867542711104893,0.3583685436365247
241,77.68257977276113,4.996037794370913,0.12230392622098854
242,34.228038779145095,9.250821291660836,0.3767390129710506
243,15.623871707746574,6.0887530393574325,0.10487077012431252
244,69.76473638244774,6.467472192964075,0.12934944385928152
245,52.107010408462735,4.010436876236589,0.25183545407001606
246,34.228038779145095,8.63409987221678,0.3842038312172775
247,34.228038779145095,10.175903420826918,0.23674181277786843
248,49.803543262751994,5.3788692745543045,0.17382184994849473
249,72.00401409071922,2.957461166358458,0.06896726257322511
250,68.69054691507748,7.714746921196257,0.15429493842392514
251,34.228038779145095,8.942460581938809,0.22243916420674026
252,69.85672658519756,7.140184921739511,0.11731674030213775
253,34.228038779145095,8.191325519795408,0.42077683259562004
254,34.228038779145095,9.007378626090814,0.20657582708488142
255,69.76633859141067,11.240828810541329,0.1873471468423555
256,34.228038779145095,9.559182001382863,0.2553755853152708
257,52.107010408462735,12.711980394868847,0.814660118826717
258,34.228038779145095,8.776420199780793,0.22101918756241368
259,52.107010408462735,14.364349994799433,0.3401503405846373
260,34.228038779145095,8.40688671768476,0.7975107054264363
261,11.571932550388198,14.1057915257891,0.31244219208542506
262,52.107010408462735,14.10673202716838,0.1424766854337502
263,52.107010408462735,12.485375731386553,0.28109764739770016
264,52.107010408462735,15.695272496264053,0.20186431300725055
265,67.89457633087014,5.89654123267435,0.04006700610788633
266,74.86528956271358,14.038436594667392,0.19407175531259777
267,47.40791195650587,3.295074598287792,0.07839702502093193
268,52.107010408462735,14.372038047139919,0.3905768623139532
269,34.228038779145095,9.908116488699896,0.3032680584767533
270,52.107010408462735,13.48537249915619,0.32459330644107043
271,49.803543262751994,13.45029986987968,0.10396461753522561
272,75.02584316813994,6.274903412533545,0.16662891586470435
273,52.107010408462735,13.767746205908374,0.5445604293002498
274,52.107010408462735,14.492197614163862,0.6094534732122591
275,19.483855578219643,12.16018620981782,0.6005206231857678
276,52.107010408462735,15.116584942485792,0.32758801042075486
277,69.76473638244774,5.983389398564625,0.167500196356987
278,56.77351180717165,12.415387722973641,0.43852880780739306
279,18.999088782769817,5.711546523368758,0.24274278393373117
280,65.89615816573563,4.2812169530159245,0.09363376446299364
281,52.107010408462735,14.251927337844828,0.45098240105418264
282,77.68257977276113,7.320173628489739,0.16022107022706616
283,34.228038779145095,7.8778819412318075,0.43159962698135335
284,52.107010408462735,5.668530183251563,0.08351907291690253
285,72.89820964842689,8.153982659571815,0.10929494879622821
286,52.107010408462735,12.532790439379616,0.4037903582224654
287,49.803543262751994,13.046480767277442,0.0730949303322403
288,75.02584316813994,7.227999650655594,0.1004052045000777
289,52.107010408462735,13.18919841262778,0.26090076048992217
290,52.107010408462735,6.408796625513539,0.2052646222786391
291,75.02584316813994,10.130572572919748,0.3406230437120076
292,42.193610062902245,18.521859441223924,0.3061167316774228
293,34.228038779145095,9.183132355380392,0.27141568213812306
294,52.107010408462735,3.4346912163484378,0.155549981431176
295,49.803543262751994,14.64848668318589,0.35816883228819235
296,75.02584316813994,2.758700712405555,0.03884042115368058
297,34.228038779145095,8.62657887929673,0.2172859050207112
298,75.02584316813994,10.054566646820023,0.33852503684397395
299,52.107010408462735,13.683263571440826,0.32201567470598014
300,52.107010408462735,14.086581041155698,0.5604087984738522
301,34.228038779145095,9.607870534496868,0.2666982711350556
302,73.92873723364684,18.892315278446013,0.099854922169197
303,34.228038779145095,8.942460581938809,0.26209830977444604
304,35.377697502110145,17.012180356949976,0.24842642428910103
305,34.228038779145095,9.559182001382863,0.30170058596595517
306,34.228038779145095,8.942460581938809,0.29756062074140743
307,34.228038779145095,9.30762458029384,0.2573182522038113
308,68.02908408999667,10.119107392611314,0.10777662187011725
309,52.107010408462735,14.26495391961074,0.7900086837446479
310,52.107010408462735,13.81116347487906,0.5708330480228618
311,75.02584316813994,19.59081538943052,0.3062200455460193
312,65.58002049394688,2.5147609899663204,0.06286902474915801
313,52.107010408462735,12.799678093520049,0.07013917562872884
314,14.567099581861862,4.408321570831734,0.0758764193875108
315,64.37921066799143,4.250298553342774,0.08500597106685548
316,34.228038779145095,9.867542711104893,0.16510830743886906
317,52.107010408462735,5.701397420217429,0.10147420970265827
318,66.9817865831323,9.652863332451025,0.16088105554085044
319,34.228038779145095,8.80149568606588,0.12498172447952882
320,17.08822427197352,15.988074559778111,0.5270799486153801
321,34.228038779145095,8.692835245497166,0.15946352075185288
322,62.242497324730905,7.966421917929872,0.15932843835859745
323,34.228038779145095,8.692835245497166,0.11248355203157523
324,53.386550849147135,13.874461485406965,0.6011888272412783
325,75.02584316813994,11.678311652471484,0.23356623304942964
326,34.228038779145095,7.606230839810021,0.6905945247416145
327,52.107010408462735,15.202704147362372,0.45742198663616435
328,64.7370455407715,8.760869779502508,0.1752173955900502
329,34.228038779145095,8.348302141254901,0.3142325341387302
330,74.27010254817992,14.045825766631644,0.5186315971574751
331,29.817981700331444,4.132889144028856,0.07115193282221997
332,52.107010408462735,12.470237003906446,0.2058583073084193
333,52.107010408462735,13.848519271375368,0.3054290204157735
334,67.89457633087014,13.298304160582834,0.2659660832116567
335,75.02584316813994,11.992100844112663,0.30435416650961383
336,73.76202634734241,16.210702031720295,0.2956139334647578
337,34.228038779145095,9.867542711104893,0.02604642211589514
338,84.93113552203272,9.019198877333844,0.1092912474149812
339,52.107010408462735,14.89987434511663,0.46631747161338555
340,76.54774105391901,11.146401969653843,0.2030066393847001
341,80.38131247986847,19.38233607624191,0.3230389346040319
342,75.02584316813994,10.65792057754099,0.422454562644885
343,66.12342094888808,7.909948069882198,0.1667596000918296
344,67.89457633087014,9.05778329946984,0.49024612239597465
345,18.50798599088352,6.788534477615131,0.27969547366544445
346,63.82822120112249,9.708008197961007,0.2155501614645674
347,23.853642663814966,19.57641993668079,0.5705557450875525
348,52.107010408462735,14.191874633919724,0.980100843942272
349,71.19105226143729,14.139377309598034,0.6804547618747039
350,49.803543262751994,14.130720335722772,0.7014968344497072
351,47.40791195650587,15.702800123044717,0.27064598996568967
352,20.26595895656838,17.258240901821463,0.0567665345365867
353,77.24268239328968,10.464898713897885,0.2722159450015309
354,52.107010408462735,12.077670063696,0.27453125222852054
355,34.228038779145095,9.82471483475461,0.09695240919339021
356,52.107010408462735,12.210211134830402,0.4625841040604332
357,52.107010408462735,12.371899124252495,0.2555367659174057
358,34.228038779145095,9.607870534496868,0.04512620993008021
359,52.107010408462735,6.767154644802852,0.15250200115642124
360,75.02584316813994,3.788714268162102,0.09471785670405256
361,75.02584316813994,20.009697786917496,0.8283093072191651
362,52.107010408462735,12.870389358089362,0.11092269891581917
363,59.73065192314049,9.320027817236092,0.08387228569394528
364,75.02584316813994,10.558528191579473,0.2111705638315895
365,52.107010408462735,14.552584456407669,0.6274422629884606
366,73.58150607548893,12.771864617332646,0.3618374533677723
367,23.301921180476263,18.137576191794132,0.2864596301040179
368,52.107010408462735,12.512020656399402,0.2684249513943941
369,34.228038779145095,8.191325519795408,0.008795595257916844
370,52.107010408462735,12.713497783136742,0.5050516575799949
371,52.107010408462735,15.486073362706012,0.2521754890981126
372,34.228038779145095,9.867542711104893,0.11322438593485273
373,52.107010408462735,11.482715747163317,0.390968237079941
374,34.228038779145095,8.842243351279148,0.14314352491964577
375,68.02908408999667,13.415610421930657,0.6920830872772324
376,52.107010408462735,12.480648829271836,0.58489524136407
377,52.107010408462735,13.803225502990765,0.3633751283827368
378,75.02584316813994,17.098063811802042,0.2366651545834787
379,73.58150607548893,16.118039857679893,0.17689998683888744
380,52.107010408462735,14.692855368601949,0.3963417200385362
381,75.02584316813994,5.843259086520658,0.09362278350763191
382,34.228038779145095,7.986542381800521,0.2623309669253686
383,52.107010408462735,13.825915710835496,0.5263411245052936
384,52.107010408462735,14.78610254223082,0.4629635806493261
385,57.2998209960547,18.319400565488415,0.30532334275814027
386,52.107010408462735,3.1976837480837976,0.07248135556046317
387,34.228038779145095,7.898778179802714,0.49756845269054395
388,34.228038779145095,8.106640763481732,0.7300684482471036
389,34.228038779145095,9.507788549762527,0.10351623015762179
390,84.93113552203272,15.189666566291905,0.09580794925997208
391,75.02584316813994,15.51988036944092,0.03072628109746997
392,34.228038779145095,9.607870534496868,0.05784346639836535
393,34.228038779145095,10.458567404738778,0.06833170800915589
394,72.18821236436871,9.43785489978838,0.18875709799576762
395,75.02584316813994,9.869405296966615,0.3351136285204689
396,84.93113552203272,16.5909751820428,0.5379172764242116
397,49.803543262751994,15.176137683067338,0.7369303867172604
398,34.228038779145095,8.707132671887788,0.12308435352657021
399,34.228038779145095,8.4838728597881,0.4100883977908527
400,63.82822120112249,5.822660426607495,0.1455665106651874
401,52.107010408462735,13.545745993324825,0.1097570015627772
402,65.52439404900962,6.134357007699005,0.17905210499217813
403,34.228038779145095,8.63409987221678,0.1796650144593439
404,75.02584316813994,10.180651597655121,0.1855741592321056
405,77.68257977276113,14.50419171084868,0.35348441475699194
406,42.296889861683596,6.79856252249291,0.1663080490916784
407,52.107010408462735,5.6251518622743735,0.05968857838838234
408,38.054377241407934,10.59014828110407,0.22447386644114678
409,52.107010408462735,13.016990393825289,0.5592735538046398
410,34.228038779145095,10.4314022945966,0.05085736706085875
411,75.02584316813994,6.46167891946249,0.24819720729063371
412,52.107010408462735,14.502129191603855,0.6386547868760325
413,84.93113552203272,11.051604785704859,0.2210320957140972
414,75.02584316813994,14.954865482668296,0.2664542852118535
415,52.107010408462735,15.217775042006966,0.5486542141733507
416,52.107010408462735,14.82787770430264,0.2649678261639012
417,77.24268239328968,7.413715252623737,0.14827430505247474
418,52.107010408462735,12.11570358750513,0.3506156534487615
419,52.107010408462735,15.215034393616511,0.32863773980272787
420,53.386550849147135,13.997606160311802,0.5591336475723139
421,52.107010408462735,12.611388042425887,0.44627234250114395
422,47.40791195650587,14.386628619665688,0.4529959765750561
423,70.1717755672363,5.914132453625052,0.12479559958568229
424,52.107010408462735,13.628036048225155,0.38781867425278654
425,84.93113552203272,5.225737687128685,0.10451475374257371
426,75.02584316813994,6.2715794798558875,0.34495572912568573
427,34.228038779145095,8.557009694786274,0.12236974438325454
428,34.228038779145095,8.692835245497166,0.05935418542586213
429,34.228038779145095,8.873935979778357,0.0920226965168105
430,57.46921975433548,16.52131629401613,0.43982977434741677
431,75.02584316813994,6.284284587496291,0.1425254495347062
432,47.40791195650587,12.34377861529558,0.4890024958352214
433,75.02584316813994,6.512546075368,0.13108803837398314
434,52.107010408462735,12.832980930117005,0.45118702182796966
435,52.107010408462735,14.008465078401485,0.5067435817763246
436,75.02584316813994,7.070240891136687,0.17757287108816217
437,75.02584316813994,6.29937598270477,0.09671088541034985
438,47.40791195650587,12.15845418452857,0.24674464195445134
439,34.228038779145095,7.8778819412318075,0.18270544423585555
440,34.228038779145095,9.507788549762527,0.1168040238816932
441,53.386550849147135,3.4556951062854293,0.12028048363174819
442,34.228038779145095,9.068967539773485,0.09522511751118401
443,77.05037658374015,15.646308770355635,0.48467550648319047
444,52.107010408462735,15.525472999753685,0.1890477429243669
445,53.386550849147135,14.237924476337943,0.0310393925636622
446,52.107010408462735,6.189431169638356,0.22529010534390403
447,52.107010408462735,14.130179312096315,0.46811376501705204
448,52.107010408462735,5.886658964197877,0.145723293413134
449,34.228038779145095,8.80149568606588,0.13187080686428487
450,72.11417640686382,12.6905611757333,0.2115093529288883
451,52.107010408462735,12.76938791350615,0.29633978619315243
452,34.228038779145095,8.271776038293398,0.06132862366980074
453,52.107010408462735,14.503344037560401,0.32005124085885744
454,75.02584316813994,14.32124756208919,0.28580643509517156
455,66.484708047482,7.17529197856418,0.2054357204422971
456,73.28913436464913,14.365451510714745,0.154004903241998
457,52.107010408462735,12.349670631728074,0.42853410369375794
458,52.107010408462735,13.565975359847666,0.38592696185895453
459,52.107010408462735,13.19935284080365,0.3758085253497035
460,52.107010408462735,15.488039527165895,0.2130252268649726
461,14.982810032780534,9.285551214242199,0.24349016783177987
462,71.19105226143729,6.067249254489473,0.15540142919365543
463,34.228038779145095,7.791748665171242,0.2329565474726758
464,84.93113552203272,10.524997335465102,0.21049994670930205
465,17.08822427197352,14.794175061387618,0.3425134343445434
466,42.296889861683596,9.824281238613178,0.19648562477226358
467,52.107010408462735,15.176327268660383,0.19726819734470175
468,52.107010408462735,3.52365434079208,0.11444188950083635
469,84.93113552203272,4.076746667918825,0.08153493335837651
470,52.107010408462735,14.782512318219814,0.034909622035551195
471,75.02584316813994,3.0229069847411982,0.081729523304362
472,52.107010408462735,13.146023319362632,0.15246424272639209
473,84.93113552203272,14.927058097965034,0.6127861646001798
474,18.999088782769817,14.521410647372663,0.20517448425325674
475,75.02584316813994,2.2826607456215786,0.05650482152755168
476,52.107010408462735,3.321875775116057,0.13592394063980434
477,52.107010408462735,15.140090814088703,0.0642529480381302
478,52.107010408462735,13.181095948639141,0.22545802658913577
479,52.107010408462735,14.262685795584298,0.44345393427830365
480,52.107010408462735,13.558998834949088,0.1271905741902031
481,75.02584316813994,2.71881718497966,0.06797042962449151
482,52.107010408462735,3.1848715975293773,0.11879012364000216
483,34.228038779145095,9.507788549762527,0.09422264091241139
484,34.228038779145095,9.45345832947817,0.11325070414942218
485,52.107010408462735,12.586795377969658,0.5464200025925371
486,34.228038779145095,9.908116488699896,0.17584177698490322
487,53.386550849147135,14.328095539712507,0.3344095797056474
488,52.107010408462735,5.304164011698261,0.1539823655713444
489,74.28609502861364,8.56411231268316,0.1713933007200826
490,75.02584316813994,2.1072456273365034,0.02389090734786891
491,52.107010408462735,14.264610640095558,0.40787463297593674
492,63.82822120112249,13.797624664801319,0.8996585024779765
493,52.107010408462735,6.124523508104652,0.27083609852506985
494,34.228038779145095,9.127477007772026,0.17998958182726632
495,52.107010408462735,13.02949120073451,0.4503105326101442
496,52.107010408462735,13.058480670018813,0.38855382710414516
497,84.93113552203272,16.12243376665713,0.06631094213069999
498,52.107010408462735,13.23751859463618,0.4146948838304315
499,52.107010408462735,13.994226677822082,0.12007439483294421
500,75.02584316813994,18.125400915600853,0.5037295825043385
501,34.228038779145095,9.867542711104893,0.10971603585210588
502,34.228038779145095,9.36151487976618,0.11138784051066786
503,52.107010408462735,12.255758522264122,0.37150032193855403
504,10.299801593022735,13.124625452339437,0.18279623423734775
505,82.26837990618144,14.288651925261936,0.12517984234365112
506,84.93113552203272,14.848787457668914,0.5575501390096571
507,52.107010408462735,14.616202274952162,0.3830657795950337
508,52.107010408462735,3.7871822787256884,0.13141005043286605
509,75.02584316813994,8.34199694401424,0.21907024964037425
510,34.228038779145095,10.757383616302745,0.2524793383570305
511,34.228038779145095,9.559182001382863,0.25964152492676895
512,52.107010408462735,12.950078019213365,0.39488814356136104
513,14.982810032780534,20.722940568981915,0.3990690880522373
514,52.107010408462735,14.527099272788789,0.2476146200542743
515,34.228038779145095,8.348302141254901,0.00045958630554565616
